symbol,date,time,open,high,low,close,volume
INFY,2016-08-09,15:30:00,1077.00,1084.50,1071.50,1080.40,3596332
INFY,2016-08-10,15:30:00,1076.00,1087.90,1075.20,1079.95,2788227
INFY,2016-08-11,15:30:00,1081.70,1095.00,1075.25,1078.75,2519276
INFY,2016-08-12,15:30:00,1075.05,1078.80,1060.00,1061.60,3724964
INFY,2016-08-16,15:30:00,1042.00,1058.05,1028.00,1052.20,8214704
INFY,2016-08-17,15:30:00,1049.95,1052.65,1030.50,1034.40,3299658
INFY,2016-08-18,15:30:00,1036.50,1039.10,1021.50,1023.00,4217000
INFY,2016-08-19,15:30:00,1030.00,1039.00,1018.45,1022.15,2843008
INFY,2016-08-22,15:30:00,1018.00,1030.00,1009.10,1015.90,5126759
INFY,2016-08-23,15:30:00,1020.10,1042.00,1020.10,1039.95,3703069
INFY,2016-08-24,15:30:00,1047.00,1062.05,1047.00,1055.15,3064983
INFY,2016-08-25,15:30:00,1055.00,1057.60,1032.10,1036.90,2398281
INFY,2016-08-26,15:30:00,1036.00,1046.00,1017.05,1019.70,3440527
INFY,2016-08-29,15:30:00,1017.60,1030.00,1011.00,1029.05,2610141
INFY,2016-08-30,15:30:00,1032.45,1045.00,1025.00,1040.25,2187719
INFY,2016-08-31,15:30:00,1037.10,1045.75,1027.80,1033.85,5569907
INFY,2016-09-01,15:30:00,1038.00,1040.45,1032.00,1037.00,1438913
INFY,2016-09-02,15:30:00,1039.05,1040.00,1026.20,1030.00,1666296
INFY,2016-09-06,15:30:00,1038.25,1048.90,1035.60,1046.00,4107522
INFY,2016-09-07,15:30:00,1048.00,1059.00,1044.00,1049.85,3712735
INFY,2016-09-08,15:30:00,1045.00,1045.00,1024.00,1038.75,4546387
INFY,2016-09-09,15:30:00,1037.00,1041.00,1026.55,1036.00,2526719
INFY,2016-09-12,15:30:00,1025.25,1058.00,1025.25,1055.00,3101548
INFY,2016-09-14,15:30:00,1053.95,1057.80,1040.65,1044.95,2576209
INFY,2016-09-15,15:30:00,1045.60,1046.80,1035.35,1044.90,2350861
INFY,2016-09-16,15:30:00,1049.00,1064.50,1038.10,1055.65,4974692
INFY,2016-09-19,15:30:00,1046.00,1068.90,1041.35,1060.60,2904577
INFY,2016-09-20,15:30:00,1053.30,1057.15,1045.75,1052.00,2107002
INFY,2016-09-21,15:30:00,1054.00,1061.25,1051.05,1057.40,2115766
INFY,2016-09-22,15:30:00,1059.00,1061.00,1052.00,1061.00,1814757
INFY,2016-09-23,15:30:00,1057.00,1058.80,1040.00,1041.00,2602647
INFY,2016-09-26,15:30:00,1042.75,1044.00,1031.00,1036.05,3185899
INFY,2016-09-27,15:30:00,1035.05,1049.90,1033.35,1043.00,3262830
INFY,2016-09-28,15:30:00,1040.00,1042.30,1033.25,1037.90,2717354
INFY,2016-09-29,15:30:00,1044.95,1044.95,1024.00,1035.20,4451319
INFY,2016-09-30,15:30:00,1031.10,1043.90,1031.10,1033.80,3251177
INFY,2016-10-03,15:30:00,1035.50,1040.00,1026.10,1039.55,1828080
INFY,2016-10-04,15:30:00,1040.00,1051.40,1038.30,1049.00,2533293
INFY,2016-10-05,15:30:00,1049.20,1049.85,1037.00,1040.70,1153787
INFY,2016-10-06,15:30:00,1045.00,1045.00,1025.95,1027.00,1860941
INFY,2016-10-07,15:30:00,1029.95,1033.80,1010.10,1011.00,3144279
INFY,2016-10-10,15:30:00,1017.00,1031.75,1010.00,1031.00,2706585
INFY,2016-10-13,15:30:00,1021.40,1058.00,1021.40,1050.00,4889345
INFY,2016-10-14,15:30:00,1052.90,1082.70,996.25,1025.70,16730845
INFY,2016-10-17,15:30:00,1034.95,1041.80,1017.35,1025.15,4007429
INFY,2016-10-18,15:30:00,1030.00,1040.50,1027.30,1039.00,3194067
INFY,2016-10-19,15:30:00,1042.00,1045.70,1036.00,1041.40,1754918
INFY,2016-10-20,15:30:00,1044.75,1050.70,1033.80,1038.00,1767745
INFY,2016-10-21,15:30:00,1035.00,1041.00,1022.50,1037.50,1931810
